id,timestamp,package_name,additional_data,research_experiment,experiment_group,video_title,video_id
2847,1752455667,ai.elimu.filamu,,,,เพลง นับเลข 1-10 ｜ เพลงเด็กอนุบาล ｜ นับเล,9
2848,1752455711,ai.elimu.filamu,{'video_playback_position_ms': 19592},,,เพลง นับเลข 1-10 ｜ เพลงเด็กอนุบาล ｜ นับเล,9
2849,1752455828,ai.elimu.filamu,,,,sample video 5 h264,5
2850,1752455884,ai.elimu.filamu,{'video_playback_position_ms': 13165},,,sample video 5 h264,5
2851,1752455913,ai.elimu.filamu,,,,sample video 5 h264,5
2852,1752455916,ai.elimu.filamu,{'video_playback_position_ms': 14782},,,sample video 5 h264,5
2853,1752455988,ai.elimu.filamu,,,,sample video 5 h264,5
2854,1752456033,ai.elimu.filamu,{'video_playback_position_ms': 52219},,,sample video 5 h264,5
2855,1752456143,ai.elimu.filamu,,,,sample video 7 - re-encodeed,7
2856,1752456151,ai.elimu.filamu,{'video_playback_position_ms': 15820},,,sample video 7 - re-encodeed,7
2857,1752456228,ai.elimu.filamu,,,,test sample video,1
2858,1752456273,ai.elimu.filamu,{'video_playback_position_ms': 32482},,,test sample video,1
2859,1752456370,ai.elimu.filamu,,,,sample video 5 h264,5
2860,1752456373,ai.elimu.filamu,{'video_playback_position_ms': 42846},,,sample video 5 h264,5
2861,1752456438,ai.elimu.filamu,,,,เพลง นับเลข 1-10 ｜ เพลงเด็กอนุบาล ｜ นับเล,9
2862,1752456482,ai.elimu.filamu,{'video_playback_position_ms': 11165},,,เพลง นับเลข 1-10 ｜ เพลงเด็กอนุบาล ｜ นับเล,9
2863,1752456530,ai.elimu.filamu,,,,sample video 7 - re-encodeed,7
2864,1752456571,ai.elimu.filamu,{'video_playback_position_ms': 38920},,,sample video 7 - re-encodeed,7
2865,1752456630,ai.elimu.filamu,,,,test sample video,1
2866,1752456666,ai.elimu.filamu,{'video_playback_position_ms': 39544},,,test sample video,1
2867,1752456723,ai.elimu.filamu,,,,ฝึกเขียน ฝึกอ่านพยัญชนะภาษาไทย,10
2868,1752456747,ai.elimu.filamu,{'video_playback_position_ms': 15701},,,ฝึกเขียน ฝึกอ่านพยัญชนะภาษาไทย,10
2869,1752456774,ai.elimu.filamu,,,,เพลง นับเลข 1-10 ｜ เพลงเด็กอนุบาล ｜ นับเล,9
2870,1752456833,ai.elimu.filamu,{'video_playback_position_ms': 52341},,,เพลง นับเลข 1-10 ｜ เพลงเด็กอนุบาล ｜ นับเล,9
2871,1752456928,ai.elimu.filamu,,,,เพลง นับเลข 1-10 ｜ เพลงเด็กอนุบาล ｜ นับเล,9
2872,1752456975,ai.elimu.filamu,{'video_playback_position_ms': 21662},,,เพลง นับเลข 1-10 ｜ เพลงเด็กอนุบาล ｜ นับเล,9
2873,1752457039,ai.elimu.filamu,,,,sample video 5 h264,5
2874,1752457084,ai.elimu.filamu,{'video_playback_position_ms': 28084},,,sample video 5 h264,5
2875,1752457155,ai.elimu.filamu,,,,sample video 7 - re-encodeed,7
2876,1752457203,ai.elimu.filamu,{'video_playback_position_ms': 5363},,,sample video 7 - re-encodeed,7
2919,1752545159,ai.elimu.filamu,,,,เพลง นับเลข 1-10 ｜ เพลงเด็กอนุบาล ｜ นับเล,9
2920,1752545209,ai.elimu.filamu,{'video_playback_position_ms': 41244},,,เพลง นับเลข 1-10 ｜ เพลงเด็กอนุบาล ｜ นับเล,9
2921,1752545248,ai.elimu.filamu,,,,sample video 7 - re-encodeed,7
2922,1752545254,ai.elimu.filamu,{'video_playback_position_ms': 37294},,,sample video 7 - re-encodeed,7
2923,1752545278,ai.elimu.filamu,,,,test sample video,1
2924,1752545337,ai.elimu.filamu,{'video_playback_position_ms': 10223},,,test sample video,1
2925,1752545373,ai.elimu.filamu,,,,เพลง นับเลข 1-10 ｜ เพลงเด็กอนุบาล ｜ นับเล,9
2926,1752545397,ai.elimu.filamu,{'video_playback_position_ms': 24302},,,เพลง นับเลข 1-10 ｜ เพลงเด็กอนุบาล ｜ นับเล,9
2927,1752545471,ai.elimu.filamu,,,,sample video 5 h264,5
2928,1752545508,ai.elimu.filamu,{'video_playback_position_ms': 26104},,,sample video 5 h264,5
2929,1752545587,ai.elimu.filamu,,,,เพลง นับเลข 1-10 ｜ เพลงเด็กอนุบาล ｜ นับเล,9
2930,1752545633,ai.elimu.filamu,{'video_playback_position_ms': 13962},,,เพลง นับเลข 1-10 ｜ เพลงเด็กอนุบาล ｜ นับเล,9
2931,1752545743,ai.elimu.filamu,,,,test sample video,1
2932,1752545746,ai.elimu.filamu,{'video_playback_position_ms': 7364},,,test sample video,1
2933,1752545829,ai.elimu.filamu,,,,ฝึกเขียน ฝึกอ่านพยัญชนะภาษาไทย,10
2934,1752545882,ai.elimu.filamu,{'video_playback_position_ms': 44573},,,ฝึกเขียน ฝึกอ่านพยัญชนะภาษาไทย,10
2935,1752545920,ai.elimu.filamu,,,,test sample video,1
2936,1752545961,ai.elimu.filamu,{'video_playback_position_ms': 16194},,,test sample video,1
2937,1752546002,ai.elimu.filamu,,,,sample video 5 h264,5
2938,1752546022,ai.elimu.filamu,{'video_playback_position_ms': 26916},,,sample video 5 h264,5
2939,1752546043,ai.elimu.filamu,,,,sample video 5 h264,5
2940,1752546076,ai.elimu.filamu,{'video_playback_position_ms': 20291},,,sample video 5 h264,5
2941,1752546154,ai.elimu.filamu,,,,sample video 7 - re-encodeed,7
2942,1752546165,ai.elimu.filamu,{'video_playback_position_ms': 18783},,,sample video 7 - re-encodeed,7
2943,1752546218,ai.elimu.filamu,,,,test sample video,1
2944,1752546269,ai.elimu.filamu,{'video_playback_position_ms': 25503},,,test sample video,1
2945,1752546380,ai.elimu.filamu,,,,เพลง นับเลข 1-10 ｜ เพลงเด็กอนุบาล ｜ นับเล,9
2946,1752546420,ai.elimu.filamu,{'video_playback_position_ms': 38355},,,เพลง นับเลข 1-10 ｜ เพลงเด็กอนุบาล ｜ นับเล,9
2947,1752546438,ai.elimu.filamu,,,,ฝึกเขียน ฝึกอ่านพยัญชนะภาษาไทย,10
2948,1752546443,ai.elimu.filamu,{'video_playback_position_ms': 27093},,,ฝึกเขียน ฝึกอ่านพยัญชนะภาษาไทย,10
2949,1752546559,ai.elimu.filamu,,,,ฝึกเขียน ฝึกอ่านพยัญชนะภาษาไทย,10
2950,1752546590,ai.elimu.filamu,{'video_playback_position_ms': 54155},,,ฝึกเขียน ฝึกอ่านพยัญชนะภาษาไทย,10
2973,1752628597,ai.elimu.filamu,,,,test sample video,1
2974,1752628634,ai.elimu.filamu,{'video_playback_position_ms': 53278},,,test sample video,1
2975,1752628752,ai.elimu.filamu,,,,เพลง นับเลข 1-10 ｜ เพลงเด็กอนุบาล ｜ นับเล,9
2976,1752628788,ai.elimu.filamu,{'video_playback_position_ms': 56438},,,เพลง นับเลข 1-10 ｜ เพลงเด็กอนุบาล ｜ นับเล,9
2977,1752628804,ai.elimu.filamu,,,,sample video 7 - re-encodeed,7
2978,1752628844,ai.elimu.filamu,{'video_playback_position_ms': 8867},,,sample video 7 - re-encodeed,7
2979,1752628902,ai.elimu.filamu,,,,sample video 5 h264,5
2980,1752628907,ai.elimu.filamu,{'video_playback_position_ms': 2327},,,sample video 5 h264,5
2981,1752628983,ai.elimu.filamu,,,,test sample video,1
2982,1752629026,ai.elimu.filamu,{'video_playback_position_ms': 24016},,,test sample video,1
2983,1752629084,ai.elimu.filamu,,,,ฝึกเขียน ฝึกอ่านพยัญชนะภาษาไทย,10
2984,1752629114,ai.elimu.filamu,{'video_playback_position_ms': 12205},,,ฝึกเขียน ฝึกอ่านพยัญชนะภาษาไทย,10
2985,1752629176,ai.elimu.filamu,,,,sample video 7 - re-encodeed,7
2986,1752629215,ai.elimu.filamu,{'video_playback_position_ms': 43891},,,sample video 7 - re-encodeed,7
3037,1752715580,ai.elimu.filamu,,,,test sample video,1
3038,1752715638,ai.elimu.filamu,{'video_playback_position_ms': 17603},,,test sample video,1
3039,1752715726,ai.elimu.filamu,,,,test sample video,1
3040,1752715735,ai.elimu.filamu,{'video_playback_position_ms': 13142},,,test sample video,1
3041,1752715824,ai.elimu.filamu,,,,เพลง นับเลข 1-10 ｜ เพลงเด็กอนุบาล ｜ นับเล,9
3042,1752715877,ai.elimu.filamu,{'video_playback_position_ms': 39446},,,เพลง นับเลข 1-10 ｜ เพลงเด็กอนุบาล ｜ นับเล,9
3043,1752715978,ai.elimu.filamu,,,,test sample video,1
3044,1752716006,ai.elimu.filamu,{'video_playback_position_ms': 42986},,,test sample video,1
3045,1752716100,ai.elimu.filamu,,,,เพลง นับเลข 1-10 ｜ เพลงเด็กอนุบาล ｜ นับเล,9
3046,1752716125,ai.elimu.filamu,{'video_playback_position_ms': 9809},,,เพลง นับเลข 1-10 ｜ เพลงเด็กอนุบาล ｜ นับเล,9
3047,1752716164,ai.elimu.filamu,,,,เพลง นับเลข 1-10 ｜ เพลงเด็กอนุบาล ｜ นับเล,9
3048,1752716202,ai.elimu.filamu,{'video_playback_position_ms': 52806},,,เพลง นับเลข 1-10 ｜ เพลงเด็กอนุบาล ｜ นับเล,9
3049,1752716307,ai.elimu.filamu,,,,test sample video,1
3050,1752716355,ai.elimu.filamu,{'video_playback_position_ms': 38645},,,test sample video,1
3051,1752716387,ai.elimu.filamu,,,,เพลง นับเลข 1-10 ｜ เพลงเด็กอนุบาล ｜ นับเล,9
3052,1752716399,ai.elimu.filamu,{'video_playback_position_ms': 3058},,,เพลง นับเลข 1-10 ｜ เพลงเด็กอนุบาล ｜ นับเล,9
3053,1752716492,ai.elimu.filamu,,,,sample video 5 h264,5
3054,1752716544,ai.elimu.filamu,{'video_playback_position_ms': 23609},,,sample video 5 h264,5
3055,1752716574,ai.elimu.filamu,,,,test sample video,1
3056,1752716588,ai.elimu.filamu,{'video_playback_position_ms': 6991},,,test sample video,1
3057,1752716669,ai.elimu.filamu,,,,ฝึกเขียน ฝึกอ่านพยัญชนะภาษาไทย,10
3058,1752716702,ai.elimu.filamu,{'video_playback_position_ms': 37854},,,ฝึกเขียน ฝึกอ่านพยัญชนะภาษาไทย,10
3059,1752716752,ai.elimu.filamu,,,,sample video 5 h264,5
3060,1752716773,ai.elimu.filamu,{'video_playback_position_ms': 34786},,,sample video 5 h264,5
3061,1752716826,ai.elimu.filamu,,,,test sample video,1
3062,1752716836,ai.elimu.filamu,{'video_playback_position_ms': 24496},,,test sample video,1
3063,1752716933,ai.elimu.filamu,,,,test sample video,1
3064,1752716987,ai.elimu.filamu,{'video_playback_position_ms': 51941},,,test sample video,1
3065,1752717074,ai.elimu.filamu,,,,ฝึกเขียน ฝึกอ่านพยัญชนะภาษาไทย,10
3066,1752717100,ai.elimu.filamu,{'video_playback_position_ms': 39257},,,ฝึกเขียน ฝึกอ่านพยัญชนะภาษาไทย,10
3067,1752717153,ai.elimu.filamu,,,,test sample video,1
3068,1752717168,ai.elimu.filamu,{'video_playback_position_ms': 41943},,,test sample video,1
3077,1752800351,ai.elimu.filamu,,,,ฝึกเขียน ฝึกอ่านพยัญชนะภาษาไทย,10
3078,1752800392,ai.elimu.filamu,{'video_playback_position_ms': 43766},,,ฝึกเขียน ฝึกอ่านพยัญชนะภาษาไทย,10
3079,1752800442,ai.elimu.filamu,,,,ฝึกเขียน ฝึกอ่านพยัญชนะภาษาไทย,10
3080,1752800470,ai.elimu.filamu,{'video_playback_position_ms': 14852},,,ฝึกเขียน ฝึกอ่านพยัญชนะภาษาไทย,10
3081,1752800531,ai.elimu.filamu,,,,sample video 7 - re-encodeed,7
3082,1752800581,ai.elimu.filamu,{'video_playback_position_ms': 10410},,,sample video 7 - re-encodeed,7
3083,1752800614,ai.elimu.filamu,,,,ฝึกเขียน ฝึกอ่านพยัญชนะภาษาไทย,10
3084,1752800654,ai.elimu.filamu,{'video_playback_position_ms': 41576},,,ฝึกเขียน ฝึกอ่านพยัญชนะภาษาไทย,10
3085,1752800761,ai.elimu.filamu,,,,ฝึกเขียน ฝึกอ่านพยัญชนะภาษาไทย,10
3086,1752800820,ai.elimu.filamu,{'video_playback_position_ms': 35612},,,ฝึกเขียน ฝึกอ่านพยัญชนะภาษาไทย,10
3087,1752800930,ai.elimu.filamu,,,,ฝึกเขียน ฝึกอ่านพยัญชนะภาษาไทย,10
3088,1752800976,ai.elimu.filamu,{'video_playback_position_ms': 26707},,,ฝึกเขียน ฝึกอ่านพยัญชนะภาษาไทย,10
3089,1752801051,ai.elimu.filamu,,,,เพลง นับเลข 1-10 ｜ เพลงเด็กอนุบาล ｜ นับเล,9
3090,1752801100,ai.elimu.filamu,{'video_playback_position_ms': 46741},,,เพลง นับเลข 1-10 ｜ เพลงเด็กอนุบาล ｜ นับเล,9
3091,1752801167,ai.elimu.filamu,,,,ฝึกเขียน ฝึกอ่านพยัญชนะภาษาไทย,10
3092,1752801189,ai.elimu.filamu,{'video_playback_position_ms': 44621},,,ฝึกเขียน ฝึกอ่านพยัญชนะภาษาไทย,10
3147,1752974070,ai.elimu.filamu,,,,เพลง นับเลข 1-10 ｜ เพลงเด็กอนุบาล ｜ นับเล,9
3148,1752974129,ai.elimu.filamu,{'video_playback_position_ms': 23955},,,เพลง นับเลข 1-10 ｜ เพลงเด็กอนุบาล ｜ นับเล,9
3149,1752974248,ai.elimu.filamu,,,,เพลง นับเลข 1-10 ｜ เพลงเด็กอนุบาล ｜ นับเล,9
3150,1752974282,ai.elimu.filamu,{'video_playback_position_ms': 6606},,,เพลง นับเลข 1-10 ｜ เพลงเด็กอนุบาล ｜ นับเล,9
3151,1752974306,ai.elimu.filamu,,,,เพลง นับเลข 1-10 ｜ เพลงเด็กอนุบาล ｜ นับเล,9
3152,1752974330,ai.elimu.filamu,{'video_playback_position_ms': 14120},,,เพลง นับเลข 1-10 ｜ เพลงเด็กอนุบาล ｜ นับเล,9
3153,1752974437,ai.elimu.filamu,,,,sample video 7 - re-encodeed,7
3154,1752974492,ai.elimu.filamu,{'video_playback_position_ms': 34791},,,sample video 7 - re-encodeed,7
3155,1752974536,ai.elimu.filamu,,,,sample video 7 - re-encodeed,7
3156,1752974583,ai.elimu.filamu,{'video_playback_position_ms': 58269},,,sample video 7 - re-encodeed,7
3157,1752974610,ai.elimu.filamu,,,,sample video 7 - re-encodeed,7
3158,1752974625,ai.elimu.filamu,{'video_playback_position_ms': 20855},,,sample video 7 - re-encodeed,7
3159,1752974717,ai.elimu.filamu,,,,sample video 7 - re-encodeed,7
3160,1752974719,ai.elimu.filamu,{'video_playback_position_ms': 31009},,,sample video 7 - re-encodeed,7
3161,1752974753,ai.elimu.filamu,,,,sample video 7 - re-encodeed,7
3162,1752974769,ai.elimu.filamu,{'video_playback_position_ms': 12939},,,sample video 7 - re-encodeed,7
3163,1752974856,ai.elimu.filamu,,,,test sample video,1
3164,1752974884,ai.elimu.filamu,{'video_playback_position_ms': 39229},,,test sample video,1
3165,1752974966,ai.elimu.filamu,,,,sample video 5 h264,5
3166,1752974985,ai.elimu.filamu,{'video_playback_position_ms': 35298},,,sample video 5 h264,5
3167,1752975026,ai.elimu.filamu,,,,sample video 7 - re-encodeed,7
3168,1752975078,ai.elimu.filamu,{'video_playback_position_ms': 36434},,,sample video 7 - re-encodeed,7
3169,1752975138,ai.elimu.filamu,,,,test sample video,1
3170,1752975163,ai.elimu.filamu,{'video_playback_position_ms': 27311},,,test sample video,1
3171,1752975235,ai.elimu.filamu,,,,test sample video,1
3172,1752975284,ai.elimu.filamu,{'video_playback_position_ms': 23354},,,test sample video,1
3173,1752975344,ai.elimu.filamu,,,,sample video 5 h264,5
3174,1752975368,ai.elimu.filamu,{'video_playback_position_ms': 47388},,,sample video 5 h264,5
3175,1752975470,ai.elimu.filamu,,,,เพลง นับเลข 1-10 ｜ เพลงเด็กอนุบาล ｜ นับเล,9
3176,1752975488,ai.elimu.filamu,{'video_playback_position_ms': 47753},,,เพลง นับเลข 1-10 ｜ เพลงเด็กอนุบาล ｜ นับเล,9
3177,1753061176,ai.elimu.filamu,,,,ฝึกเขียน ฝึกอ่านพยัญชนะภาษาไทย,10
3178,1753061218,ai.elimu.filamu,{'video_playback_position_ms': 32142},,,ฝึกเขียน ฝึกอ่านพยัญชนะภาษาไทย,10
3179,1753061319,ai.elimu.filamu,,,,sample video 7 - re-encodeed,7
3180,1753061329,ai.elimu.filamu,{'video_playback_position_ms': 27565},,,sample video 7 - re-encodeed,7
3181,1753061445,ai.elimu.filamu,,,,ฝึกเขียน ฝึกอ่านพยัญชนะภาษาไทย,10
3182,1753061484,ai.elimu.filamu,{'video_playback_position_ms': 40638},,,ฝึกเขียน ฝึกอ่านพยัญชนะภาษาไทย,10
3183,1753061558,ai.elimu.filamu,,,,sample video 7 - re-encodeed,7
3184,1753061603,ai.elimu.filamu,{'video_playback_position_ms': 56678},,,sample video 7 - re-encodeed,7
3185,1753061668,ai.elimu.filamu,,,,ฝึกเขียน ฝึกอ่านพยัญชนะภาษาไทย,10
3186,1753061696,ai.elimu.filamu,{'video_playback_position_ms': 16227},,,ฝึกเขียน ฝึกอ่านพยัญชนะภาษาไทย,10
3187,1753061721,ai.elimu.filamu,,,,ฝึกเขียน ฝึกอ่านพยัญชนะภาษาไทย,10
3188,1753061737,ai.elimu.filamu,{'video_playback_position_ms': 31919},,,ฝึกเขียน ฝึกอ่านพยัญชนะภาษาไทย,10
3189,1753061832,ai.elimu.filamu,,,,sample video 5 h264,5
3190,1753061858,ai.elimu.filamu,{'video_playback_position_ms': 41044},,,sample video 5 h264,5
3191,1753061949,ai.elimu.filamu,,,,test sample video,1
3192,1753061951,ai.elimu.filamu,{'video_playback_position_ms': 10946},,,test sample video,1
3193,1753061972,ai.elimu.filamu,,,,sample video 7 - re-encodeed,7
3194,1753062012,ai.elimu.filamu,{'video_playback_position_ms': 4167},,,sample video 7 - re-encodeed,7
3195,1753062088,ai.elimu.filamu,,,,sample video 7 - re-encodeed,7
3196,1753062094,ai.elimu.filamu,{'video_playback_position_ms': 30215},,,sample video 7 - re-encodeed,7
3197,1753062164,ai.elimu.filamu,,,,test sample video,1
3198,1753062171,ai.elimu.filamu,{'video_playback_position_ms': 58702},,,test sample video,1
3199,1753062278,ai.elimu.filamu,,,,ฝึกเขียน ฝึกอ่านพยัญชนะภาษาไทย,10
3200,1753062280,ai.elimu.filamu,{'video_playback_position_ms': 50110},,,ฝึกเขียน ฝึกอ่านพยัญชนะภาษาไทย,10
3201,1753062310,ai.elimu.filamu,,,,เพลง นับเลข 1-10 ｜ เพลงเด็กอนุบาล ｜ นับเล,9
3202,1753062370,ai.elimu.filamu,{'video_playback_position_ms': 33011},,,เพลง นับเลข 1-10 ｜ เพลงเด็กอนุบาล ｜ นับเล,9
3203,1753062468,ai.elimu.filamu,,,,sample video 7 - re-encodeed,7
3204,1753062488,ai.elimu.filamu,{'video_playback_position_ms': 46104},,,sample video 7 - re-encodeed,7
3283,1753319623,ai.elimu.filamu,,,,sample video 5 h264,5
3284,1753319661,ai.elimu.filamu,{'video_playback_position_ms': 34791},,,sample video 5 h264,5
3285,1753319759,ai.elimu.filamu,,,,ฝึกเขียน ฝึกอ่านพยัญชนะภาษาไทย,10
3286,1753319802,ai.elimu.filamu,{'video_playback_position_ms': 31423},,,ฝึกเขียน ฝึกอ่านพยัญชนะภาษาไทย,10
3287,1753319862,ai.elimu.filamu,,,,sample video 7 - re-encodeed,7
3288,1753319865,ai.elimu.filamu,{'video_playback_position_ms': 19574},,,sample video 7 - re-encodeed,7
3289,1753319894,ai.elimu.filamu,,,,sample video 5 h264,5
3290,1753319946,ai.elimu.filamu,{'video_playback_position_ms': 20342},,,sample video 5 h264,5
3291,1753319987,ai.elimu.filamu,,,,ฝึกเขียน ฝึกอ่านพยัญชนะภาษาไทย,10
3292,1753320000,ai.elimu.filamu,{'video_playback_position_ms': 58389},,,ฝึกเขียน ฝึกอ่านพยัญชนะภาษาไทย,10
3293,1753320058,ai.elimu.filamu,,,,ฝึกเขียน ฝึกอ่านพยัญชนะภาษาไทย,10
3294,1753320106,ai.elimu.filamu,{'video_playback_position_ms': 27978},,,ฝึกเขียน ฝึกอ่านพยัญชนะภาษาไทย,10
3295,1753320130,ai.elimu.filamu,,,,sample video 5 h264,5
3296,1753320135,ai.elimu.filamu,{'video_playback_position_ms': 40068},,,sample video 5 h264,5
3297,1753320156,ai.elimu.filamu,,,,ฝึกเขียน ฝึกอ่านพยัญชนะภาษาไทย,10
3298,1753320190,ai.elimu.filamu,{'video_playback_position_ms': 6660},,,ฝึกเขียน ฝึกอ่านพยัญชนะภาษาไทย,10
3299,1753320275,ai.elimu.filamu,,,,sample video 7 - re-encodeed,7
3300,1753320310,ai.elimu.filamu,{'video_playback_position_ms': 27166},,,sample video 7 - re-encodeed,7
3301,1753320340,ai.elimu.filamu,,,,ฝึกเขียน ฝึกอ่านพยัญชนะภาษาไทย,10
3302,1753320395,ai.elimu.filamu,{'video_playback_position_ms': 45475},,,ฝึกเขียน ฝึกอ่านพยัญชนะภาษาไทย,10
3303,1753320485,ai.elimu.filamu,,,,test sample video,1
3304,1753320528,ai.elimu.filamu,{'video_playback_position_ms': 56576},,,test sample video,1
3305,1753320605,ai.elimu.filamu,,,,sample video 7 - re-encodeed,7
3306,1753320637,ai.elimu.filamu,{'video_playback_position_ms': 19702},,,sample video 7 - re-encodeed,7
3307,1753320718,ai.elimu.filamu,,,,sample video 7 - re-encodeed,7
3308,1753320746,ai.elimu.filamu,{'video_playback_position_ms': 8440},,,sample video 7 - re-encodeed,7
3309,1753320860,ai.elimu.filamu,,,,test sample video,1
3310,1753320909,ai.elimu.filamu,{'video_playback_position_ms': 26888},,,test sample video,1
3325,1753406858,ai.elimu.filamu,,,,sample video 7 - re-encodeed,7
3326,1753406890,ai.elimu.filamu,{'video_playback_position_ms': 49265},,,sample video 7 - re-encodeed,7
3327,1753406963,ai.elimu.filamu,,,,ฝึกเขียน ฝึกอ่านพยัญชนะภาษาไทย,10
3328,1753406980,ai.elimu.filamu,{'video_playback_position_ms': 38994},,,ฝึกเขียน ฝึกอ่านพยัญชนะภาษาไทย,10
3329,1753407078,ai.elimu.filamu,,,,sample video 7 - re-encodeed,7
3330,1753407084,ai.elimu.filamu,{'video_playback_position_ms': 5843},,,sample video 7 - re-encodeed,7
3331,1753407174,ai.elimu.filamu,,,,test sample video,1
3332,1753407204,ai.elimu.filamu,{'video_playback_position_ms': 11737},,,test sample video,1
3333,1753407248,ai.elimu.filamu,,,,sample video 7 - re-encodeed,7
3334,1753407275,ai.elimu.filamu,{'video_playback_position_ms': 26119},,,sample video 7 - re-encodeed,7
3335,1753407291,ai.elimu.filamu,,,,เพลง นับเลข 1-10 ｜ เพลงเด็กอนุบาล ｜ นับเล,9
3336,1753407293,ai.elimu.filamu,{'video_playback_position_ms': 28361},,,เพลง นับเลข 1-10 ｜ เพลงเด็กอนุบาล ｜ นับเล,9
3337,1753407400,ai.elimu.filamu,,,,sample video 7 - re-encodeed,7
3338,1753407448,ai.elimu.filamu,{'video_playback_position_ms': 37511},,,sample video 7 - re-encodeed,7
3339,1753407472,ai.elimu.filamu,,,,เพลง นับเลข 1-10 ｜ เพลงเด็กอนุบาล ｜ นับเล,9
3340,1753407490,ai.elimu.filamu,{'video_playback_position_ms': 56773},,,เพลง นับเลข 1-10 ｜ เพลงเด็กอนุบาล ｜ นับเล,9
3341,1753407593,ai.elimu.filamu,,,,sample video 5 h264,5
3342,1753407642,ai.elimu.filamu,{'video_playback_position_ms': 57290},,,sample video 5 h264,5
3343,1753407746,ai.elimu.filamu,,,,test sample video,1
3344,1753407781,ai.elimu.filamu,{'video_playback_position_ms': 36793},,,test sample video,1
3397,1753575680,ai.elimu.filamu,,,,sample video 5 h264,5
3398,1753575695,ai.elimu.filamu,{'video_playback_position_ms': 23588},,,sample video 5 h264,5
3399,1753575735,ai.elimu.filamu,,,,ฝึกเขียน ฝึกอ่านพยัญชนะภาษาไทย,10
3400,1753575757,ai.elimu.filamu,{'video_playback_position_ms': 5042},,,ฝึกเขียน ฝึกอ่านพยัญชนะภาษาไทย,10
3401,1753575780,ai.elimu.filamu,,,,test sample video,1
3402,1753575802,ai.elimu.filamu,{'video_playback_position_ms': 16570},,,test sample video,1
3403,1753575846,ai.elimu.filamu,,,,test sample video,1
3404,1753575850,ai.elimu.filamu,{'video_playback_position_ms': 7949},,,test sample video,1
3405,1753575970,ai.elimu.filamu,,,,เพลง นับเลข 1-10 ｜ เพลงเด็กอนุบาล ｜ นับเล,9
3406,1753575991,ai.elimu.filamu,{'video_playback_position_ms': 22226},,,เพลง นับเลข 1-10 ｜ เพลงเด็กอนุบาล ｜ นับเล,9
3407,1753576055,ai.elimu.filamu,,,,test sample video,1
3408,1753576083,ai.elimu.filamu,{'video_playback_position_ms': 27265},,,test sample video,1
3409,1753576191,ai.elimu.filamu,,,,ฝึกเขียน ฝึกอ่านพยัญชนะภาษาไทย,10
3410,1753576237,ai.elimu.filamu,{'video_playback_position_ms': 33369},,,ฝึกเขียน ฝึกอ่านพยัญชนะภาษาไทย,10
3411,1753576275,ai.elimu.filamu,,,,sample video 7 - re-encodeed,7
3412,1753576308,ai.elimu.filamu,{'video_playback_position_ms': 38076},,,sample video 7 - re-encodeed,7
3413,1753576355,ai.elimu.filamu,,,,เพลง นับเลข 1-10 ｜ เพลงเด็กอนุบาล ｜ นับเล,9
3414,1753576363,ai.elimu.filamu,{'video_playback_position_ms': 8376},,,เพลง นับเลข 1-10 ｜ เพลงเด็กอนุบาล ｜ นับเล,9
3415,1753576386,ai.elimu.filamu,,,,sample video 7 - re-encodeed,7
3416,1753576421,ai.elimu.filamu,{'video_playback_position_ms': 29524},,,sample video 7 - re-encodeed,7
3463,1753666984,ai.elimu.filamu,,,,sample video 5 h264,5
3464,1753667005,ai.elimu.filamu,{'video_playback_position_ms': 46482},,,sample video 5 h264,5
3465,1753667059,ai.elimu.filamu,,,,ฝึกเขียน ฝึกอ่านพยัญชนะภาษาไทย,10
3466,1753667107,ai.elimu.filamu,{'video_playback_position_ms': 50487},,,ฝึกเขียน ฝึกอ่านพยัญชนะภาษาไทย,10
3548,1754186213,ai.elimu.filamu,,,,sample video 5 h264,5
3549,1754186239,ai.elimu.filamu,{'video_playback_position_ms': 6110},,,sample video 5 h264,5
3598,1754274093,ai.elimu.filamu,,,,ฝึกเขียน ฝึกอ่านพยัญชนะภาษาไทย,10
3599,1754274096,ai.elimu.filamu,{'video_playback_position_ms': 42774},,,ฝึกเขียน ฝึกอ่านพยัญชนะภาษาไทย,10
3600,1754274194,ai.elimu.filamu,,,,เพลง นับเลข 1-10 ｜ เพลงเด็กอนุบาล ｜ นับเล,9
3601,1754274234,ai.elimu.filamu,{'video_playback_position_ms': 32628},,,เพลง นับเลข 1-10 ｜ เพลงเด็กอนุบาล ｜ นับเล,9
3602,1754274332,ai.elimu.filamu,,,,sample video 5 h264,5
3603,1754274336,ai.elimu.filamu,{'video_playback_position_ms': 35698},,,sample video 5 h264,5
3604,1754274410,ai.elimu.filamu,,,,ฝึกเขียน ฝึกอ่านพยัญชนะภาษาไทย,10
3605,1754274431,ai.elimu.filamu,{'video_playback_position_ms': 59777},,,ฝึกเขียน ฝึกอ่านพยัญชนะภาษาไทย,10
3606,1754274456,ai.elimu.filamu,,,,test sample video,1
3607,1754274472,ai.elimu.filamu,{'video_playback_position_ms': 17530},,,test sample video,1
3608,1754274584,ai.elimu.filamu,,,,sample video 7 - re-encodeed,7
3609,1754274625,ai.elimu.filamu,{'video_playback_position_ms': 55165},,,sample video 7 - re-encodeed,7
3610,1754274723,ai.elimu.filamu,,,,sample video 7 - re-encodeed,7
3611,1754274750,ai.elimu.filamu,{'video_playback_position_ms': 20837},,,sample video 7 - re-encodeed,7
